# METADATA:
# 000M7: Ploeren
# 07110: Brest-Guipavas
# 07130: Rennes-St Jacques
# STATIC0021: Hillion
# STATIC0308: Quimper
# Source: www.infoclimat.fr/MeteoFrance
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte};W/m²;cm;octats;raw synop;mm;mm/h;mm/h;W/m²;UV Index;various
07110;2024-10-22 08:00:00;10.8;1030.7;1.1;100;10.8;17000;7.2;10.8;10.8;200;;;0;;;;;;;;ogimet;;;;AAXX 22081 07110 24967 /2002 10108 20108 30187 40307 53011 333 3/009 55300 20221 55408 40149 58094 60005 91003 90710 91103 555 90730 91103==;;;;;;
07110;2024-10-22 09:00:00;13.1;1031.2;1.3;97;12.6;18000;7.2;14.4;10.8;180;;;0;0;;;;;;;ogimet;;;;AAXX 22091 07110 24968 /1802 10131 20126 30193 40312 53013 333 30009 55307 20757 55408 40582 58100 60007 91003 90710 91104 555 60005 90730 91104==;;;;;;
07110;2024-10-22 10:00:00;14.1;1031.7;1.6;91;12.7;16000;14.4;21.6;21.6;180;;;0;;;;;;;;ogimet;;;6;AAXX 22101 07110 24566 61804 10141 20127 30198 40317 52016 86/// 333 30009 55309 21029 55408 41399 58095 60005 86/20 91006 90710 91106 555 90730 91106==;;;;;;
07110;2024-10-22 11:00:00;14.9;1031.7;1.2;82;11.9;19000;18;25.2;25.2;230;;;0;;;;;;;;ogimet;;;8;AAXX 22111 07110 24469 82305 10149 20119 30199 40317 51012 88/// 333 30009 55301 20749 55408 40196 58093 60005 88/18 91007 90710 91107 555 90730 91107==;;;;;;
07110;2024-10-22 12:00:00;16.5;1031.5;0.4;75;12.1;18000;18;28.8;28.8;230;;;0;0;;;;;;;ogimet;;;8;AAXX 22121 07110 04568 82305 10165 20121 30197 40315 50004 60001 88/// 333 30009 55307 21729 55408 41599 58084 60007 86/20 88/27 91008 90710 91108 555 60005 90760 91108==;;;;;;
07110;2024-10-22 13:00:00;15.9;1031.5;0.1;76;11.7;19000;25.2;36;36;210;;;0;;;;;;;;ogimet;;;7;AAXX 22131 07110 24569 72107 10159 20117 30197 40315 50001 87/// 333 30009 55307 21702 55408 41411 58085 60005 87/21 87/29 87/36 91010 90710 91110 555 90730 91110==;;;;;;
07110;2024-10-22 14:00:00;16;1031.4;-0.3;77;12;18000;21.6;36;32.4;210;;;0;;;;;;;;ogimet;;;7;AAXX 22141 07110 24568 72106 10160 20120 30196 40314 56003 87/// 333 30009 55308 21552 55408 41593 58082 60005 87/22 91009 90710 91110 555 90730 91110==;;;;;;
07110;2024-10-22 15:00:00;15.2;1031.5;-0;79;11.6;40000;21.6;36;28.8;220;;;0;0;;;;;;;ogimet;;;7;AAXX 22151 07110 24582 72206 10152 20116 30197 40315 55000 87/// 333 30009 55303 20732 55408 40415 58083 60007 85/21 86/28 87/35 91008 90710 91110 555 60005 90730 91110==;;;;;;
07110;2024-10-22 16:00:00;14.9;1031.6;0.1;82;11.9;19000;18;32.4;28.8;220;;;0;;;;;;;;ogimet;;;6;AAXX 22161 07110 24469 62205 10149 20119 30198 40316 53001 86/// 333 30009 55302 20472 55408 40347 58081 60005 86/17 86/22 91008 90710 91109 555 90730 91110==;;;;;;
07110;2024-10-22 17:00:00;14.3;1031.9;0.4;85;11.8;19000;18;28.8;25.2;220;;;0;;;;;;;;ogimet;;;7;AAXX 22171 07110 24469 72205 10143 20118 30200 40319 53004 87/// 333 30009 55303 20224 55408 40389 58077 60005 85/16 87/22 91007 90710 91108 555 90730 91110==;;;;;;
07110;2024-10-22 18:00:00;13.4;1032.3;0.7;90;11.8;19000;14.4;25.2;21.6;200;7.8;17;0;0;;;;;;;ogimet;;;;AAXX 22181 07110 04469 /2004 10134 20118 30204 40323 53007 60002 83/// 333 10170 20078 30009 55300 20000 55408 40000 58072 60007 82/19 83/37 85/74 91006 90710 91107 555 60005 90760 91110==;;;;;;
07110;2024-10-22 19:00:00;11.9;1033;1.2;93;10.8;15000;10.8;21.6;14.4;190;;;0;;;;;;;;ogimet;;;;AAXX 22191 07110 24965 /1903 10119 20108 30210 40330 53012 333 30009 55300 20000 55408 40000 58071 60005 91004 90710 91106 555 90730 91108==;;;;;;
07110;2024-10-22 20:00:00;11.5;1033.1;1.1;95;10.7;17000;10.8;14.4;14.4;180;;;0;;;;;;;;ogimet;;;;AAXX 22201 07110 24467 /1803 10115 20107 30211 40331 51011 81/// 333 30010 55300 20000 55408 40000 58065 60005 81/17 91004 90710 91104 555 90730 91107==;;;;;;
07110;2024-10-22 21:00:00;11.8;1033.4;1;97;11.3;16000;10.8;14.4;14.4;160;;;0;0;;;;;;;ogimet;;;8;AAXX 22211 07110 24466 81603 10118 20113 30214 40334 51010 88/// 333 30011 55300 20000 55408 40000 58063 60007 88/18 91004 90710 91104 555 60005 90730 91106==;;;;;;
07110;2024-10-22 22:00:00;12.1;1033.2;0.2;97;11.6;15000;10.8;18;18;160;;;0;;;;;;;;ogimet;;;7;AAXX 22221 07110 24465 71603 10121 20116 30212 40332 50002 87/// 333 30013 55300 20000 55408 40000 58058 60005 85/14 85/21 87/27 91005 90710 91105 555 90730 91105==;;;;;;
07110;2024-10-22 23:00:00;11.1;1033.2;0.1;97;10.6;12000;10.8;14.4;10.8;150;;;0;;;;;;;;ogimet;;;;AAXX 22231 07110 24462 /1503 10111 20106 30212 40332 51001 82/// 333 30012 55300 20000 55408 40000 58053 60005 82/19 91003 90710 91104 555 90730 91105==;;;;;;
07110;2024-10-23 00:00:00;10.9;1033.3;-0.1;97;10.4;10000;7.2;10.8;7.2;170;;;0;0;;;;;;;ogimet;;;;AAXX 23001 07110 04460 /1702 10109 20104 30213 40333 55001 60001 81/// 333 30012 55300 20000 55408 40000 58052 60007 81/17 91002 90710 91103 555 60005 90760 91106==;;;;;;
07110;2024-10-23 01:00:00;9.8;1033.1;-0.2;98;9.5;14000;7.2;14.4;10.8;180;;;0;;;;;;;;ogimet;;;;AAXX 23011 07110 24964 /1802 10098 20095 30210 40331 58002 333 30011 55300 20000 55408 40000 58046 60005 91003 90710 91104 555 90730 91104==;;;;;;
07110;2024-10-23 02:00:00;9.6;1033;-0.3;99;9.5;16000;10.8;18;14.4;170;;;0;;;;;;;;ogimet;;;;AAXX 23021 07110 24966 /1703 10096 20095 30209 40330 58003 82/// 333 30011 55300 20000 55408 40000 58041 60005 82/73 91004 90710 91105 555 90730 91105==;;;;;;
07110;2024-10-23 03:00:00;9.8;1032.5;-0.9;99;9.7;9000;7.2;14.4;10.8;190;;;0;0;;;;;;;ogimet;;;;AAXX 23031 07110 24959 /1902 10098 20097 30204 40325 58009 333 30011 55300 20000 55408 40000 58035 60007 91003 90710 91104 555 60005 90730 91105==;;;;;;
07110;2024-10-23 04:00:00;9.6;1032.4;-0.7;99;9.5;10000;7.2;14.4;10.8;170;;;0;;;;;;;;ogimet;;;;AAXX 23041 07110 24960 /1702 10096 20095 30203 40324 57007 333 30010 55300 20000 55408 40000 58032 60005 91003 90710 91104 555 90730 91105==;;;;;;
07110;2024-10-23 05:00:00;9.2;1032.2;-0.8;99;9.1;6000;10.8;18;14.4;140;;;0;;;;;;;;ogimet;;;;AAXX 23051 07110 24956 /1403 10092 20091 30201 40322 56008 333 30010 55300 20000 55408 40000 58025 60005 91004 90710 91105 555 90730 91105==;;;;;;
07110;2024-10-23 06:00:00;8.7;1032;-0.5;99;8.6;300;10.8;14.4;14.4;140;8.7;13.4;0;0;;;0;5.1;10;44;ogimet;;;;AAXX 23061 07110 04903 /1403 10087 20086 30199 40320 58005 60002 744// 83/// 333 10134 20087 30010 55051 20917 55300 20000 55408 40000 58019 60007 70000 83/74 91004 90710 91104 555 60005 90760 91105==;;;;;;
07110;2024-10-23 07:00:00;7.7;1032.1;-0.4;99;7.6;300;7.2;14.4;10.8;150;;;0;;;;;;;44;ogimet;;;;AAXX 23071 07110 24903 /1502 10077 20076 30199 40321 56004 744// 83/// 333 30010 55300 20000 55408 40000 58017 60005 81/72 83/74 91003 90710 91104 555 90730 91105==;;;;;;
07110;2024-10-23 08:00:00;10.7;1032;-0.1;99;10.5;11000;7.2;14.4;10.8;120;;;0;;;;;;;;ogimet;;;;AAXX 23081 07110 24961 /1202 10107 20105 30200 40320 55001 333 30010 55300 20220 55408 40203 58013 60005 91003 90710 91104 555 90730 91104==;;;;;;
07110;2024-10-23 09:00:00;11.3;1032;0.1;95;10.5;17000;18;25.2;25.2;130;;;0;0;;;;;;;ogimet;;;;AAXX 23091 07110 24267 /1305 10113 20105 30200 40320 52001 82/// 333 30010 55307 20576 55408 40521 58007 60007 82/06 91007 90710 91107 555 60005 90730 91107==;;;;;;
07110;2024-10-23 10:00:00;13.6;1031.7;-0.1;85;11.1;19000;14.4;21.6;21.6;150;;;0;;;;;;;;ogimet;;;;AAXX 23101 07110 24369 /1504 10136 20111 30198 40317 58001 81/// 333 30010 55308 21055 55408 41761 58000 60005 81/09 91006 90710 91106 555 90730 91107==;;;;;;
07110;2024-10-23 11:00:00;14.8;1031;-0.8;77;10.8;19000;18;25.2;25.2;140;;;0;;;;;;;;ogimet;;;;AAXX 23111 07110 24969 /1405 10148 20108 30192 40310 58008 333 30010 55310 21595 55408 42923 59007 60005 91007 90710 91107 555 90730 91107==;;;;;;
07110;2024-10-23 12:00:00;12.7;1030.4;-1.5;86;10.4;15000;18;28.8;25.2;130;;;0;0;;;;;;;ogimet;;;8;AAXX 23121 07110 04365 81305 10127 20104 30185 40304 58015 60001 88/// 333 30010 55304 21194 55408 40963 59012 60007 88/07 91007 90710 91108 555 60005 90760 91108==;;;;;;
07110;2024-10-23 13:00:00;14.8;1029.2;-2.4;78;11;27000;14.4;25.2;21.6;120;;;0;;;;;;;;ogimet;;;;AAXX 23131 07110 24077 /1204 10148 20110 30174 40292 58024 82/// 333 30010 55308 21495 55408 42124 59023 60005 81/01 91006 90710 91107 555 90730 91108==;;;;;;
07110;2024-10-23 14:00:00;15.7;1028.3;-2.7;71;10.5;18000;14.4;28.8;25.2;150;;;0;;;;;;;;ogimet;;;;AAXX 23141 07110 24568 /1504 10157 20105 30165 40283 58027 81/// 333 30010 55310 21604 55408 43013 59031 60005 81/24 91007 90710 91108 555 90730 91108==;;;;;;
07110;2024-10-23 15:00:00;16.5;1027.1;-3.1;70;11;19000;18;32.4;28.8;150;;;0;0;;;;;;;ogimet;;;;AAXX 23151 07110 24969 /1505 10165 20110 30154 40271 57031 333 30010 55310 21257 55408 42756 59043 60007 91008 90710 91109 555 60005 90730 91109==;;;;;;
07110;2024-10-23 16:00:00;16;1026.4;-2.7;68;10.1;19000;14.4;28.8;21.6;150;;;0;;;;;;;;ogimet;;;;AAXX 23161 07110 24569 /1504 10160 20101 30147 40264 56027 81/// 333 30010 55310 20786 55408 42419 59051 60005 81/28 91006 90710 91108 555 90730 91109==;;;;;;
07110;2024-10-23 17:00:00;13.9;1025.9;-2.4;77;9.9;55000;14.4;28.8;21.6;140;;;0;;;;;;;;ogimet;;;;AAXX 23171 07110 24985 /1404 10139 20099 30141 40259 56024 81/// 333 30010 55310 20255 55408 41368 59059 60005 81/74 91006 90710 91108 555 90730 91109==;;;;;;
07110;2024-10-23 18:00:00;11.5;1025.9;-1.4;86;9.2;50000;10.8;21.6;14.4;120;7.6;16.5;0;0;;;;;;;ogimet;;;;AAXX 23181 07110 04984 /1203 10115 20092 30140 40259 56014 60002 333 10165 20076 30010 55301 20000 55408 40074 59064 60007 91004 90710 91106 555 60005 90760 91109==;;;;;;
07110;2024-10-23 19:00:00;11.2;1025.6;-1;89;9.5;50000;14.4;21.6;18;120;;;0;;;;;;;;ogimet;;;;AAXX 23191 07110 24984 /1204 10112 20095 30137 40256 56010 333 30010 55300 20000 55408 40000 59073 60005 91005 90710 91106 555 90730 91108==;;;;;;
07110;2024-10-23 20:00:00;11.5;1024.8;-1.2;87;9.4;29000;18;25.2;25.2;140;;;0;;;;;;;;ogimet;;;;AAXX 23201 07110 24479 /1405 10115 20094 30129 40248 58012 81/// 333 30010 55300 20000 55408 40000 59082 60005 81/16 91007 90710 91107 555 90730 91107==;;;;;;
07110;2024-10-23 21:00:00;11.1;1023.9;-2;89;9.4;22000;21.6;32.4;28.8;130;;;0;0;;;;;;;ogimet;;;;AAXX 23211 07110 24472 /1306 10111 20094 30120 40239 58020 81/// 333 30011 55300 20000 55408 40000 59094 60007 81/17 91008 90710 91109 555 60005 90730 91109==;;;;;;
07110;2024-10-23 22:00:00;11.3;1023.3;-2.3;88;9.4;25000;21.6;36;28.8;140;;;0;;;;;;;;ogimet;;;;AAXX 23221 07110 24975 /1406 10113 20094 30114 40233 56023 333 30012 55300 20000 55408 40000 59098 60005 91008 90710 91110 555 90730 91110==;;;;;;
07110;2024-10-23 23:00:00;11.3;1022.6;-2.2;88;9.4;15000;18;32.4;28.8;140;;;0;;;;;;;;ogimet;;;;AAXX 23231 07110 24965 /1405 10113 20094 30107 40226 56022 82/// 333 30012 55300 20000 55408 40000 59105 60005 82/74 91008 90710 91109 555 90730 91110==;;;;;;
07110;2024-10-24 00:00:00;10.9;1021.7;-2.2;90;9.3;18000;10.8;25.2;18;140;;;0;0;;;;;;;ogimet;;;;AAXX 24001 07110 04968 /1403 10109 20093 30098 40217 58022 60001 82/// 333 30012 55300 20000 55408 40000 59115 60007 82/74 91005 90710 91107 555 60005 90760 91110==;;;;;;
07110;2024-10-24 01:00:00;11.2;1020.5;-2.8;91;9.8;40000;18;32.4;28.8;140;;;0;;;;;;;;ogimet;;;;AAXX 24011 07110 24982 /1405 10112 20098 30086 40205 58028 333 30012 55300 20000 55408 40000 59124 60005 91008 90710 91109 555 90730 91109==;;;;;;
07110;2024-10-24 02:00:00;11.3;1019.6;-3;93;10.2;19000;18;32.4;28.8;130;;;0;;;;;;;;ogimet;;;7;AAXX 24021 07110 24469 71305 10113 20102 30077 40196 57030 87/// 333 30012 55300 20000 55408 40000 59132 60005 87/12 91008 90710 91109 555 90730 91109==;;;;;;
07110;2024-10-24 03:00:00;11.6;1018.7;-2.9;95;10.8;17000;21.6;36;36;160;;;0;0;;;;;;;ogimet;;;;AAXX 24031 07110 24367 /1606 10116 20108 30069 40187 56029 84/// 333 3/012 55300 20000 55408 40000 59135 60007 84/08 91010 90710 91110 555 60005 90730 91110==;;;;;;
07110;2024-10-24 04:00:00;12.3;1018.1;-2.3;96;11.7;18000;25.2;39.6;39.6;160;;;0;;;;;;;;ogimet;;;8;AAXX 24041 07110 24368 81607 10123 20117 30063 40181 56023 88/// 333 3/012 55300 20000 55408 40000 59140 60005 81/09 88/17 91011 90710 91111 555 90730 91111==;;;;;;
07110;2024-10-24 05:00:00;12.7;1017.7;-1.8;96;12.1;14000;18;36;28.8;150;;;0;;;;;;;;ogimet;;;8;AAXX 24051 07110 24464 81505 10127 20121 30059 40177 56018 88/// 333 3/012 55300 20000 55408 40000 59142 60005 84/10 88/14 91008 90710 91110 555 90730 91111==;;;;;;
07110;2024-10-24 06:00:00;12.9;1016.7;-1.9;96;12.3;13000;18;32.4;28.8;150;10.8;12.9;0;0;;;0;8;12;;ogimet;;;8;AAXX 24061 07110 04463 81505 10129 20123 30050 40167 58019 60002 88/// 333 10129 20108 3/012 55080 21004 55300 20000 55408 40000 59149 60007 70000 88/18 91008 90710 91109 555 60005 90760 91111==;;;;;;
07110;2024-10-24 07:00:00;13.1;1016.6;-1.4;96;12.5;11000;14.4;28.8;21.6;140;;;0;;;;;;;;ogimet;;;7;AAXX 24071 07110 24361 71404 10131 20125 30049 40166 56014 87/// 333 3/012 55300 20000 55408 40000 59150 60005 85/08 87/17 91006 90710 91108 555 90730 91110==;;;;;;
07110;2024-10-24 08:00:00;13.8;1016.4;-1.2;96;13.2;14000;21.6;36;36;160;;;0;;;;;;;;ogimet;;;8;AAXX 24081 07110 24264 81606 10138 20132 30047 40164 56012 88/// 333 3/012 55300 20064 55408 40000 59153 60005 88/06 91010 90710 91110 555 90730 91110==;;;;;;
07110;2024-10-24 09:00:00;14.9;1016.1;-0.6;92;13.6;16000;21.6;36;32.4;160;;;0;0;;;;;;;ogimet;;;7;AAXX 24091 07110 24366 71606 10149 20136 30044 40161 58006 87/// 333 30012 55300 20318 55408 40098 59156 60007 87/07 91009 90710 91110 555 60005 90730 91110==;;;;;;
07110;2024-10-24 10:00:00;17.1;1015.5;-1;84;14.4;18000;28.8;46.8;46.8;150;;;0;;;;;;;;ogimet;;;;AAXX 24101 07110 24468 /1508 10171 20144 30039 40155 58010 81/// 333 30012 55306 20849 55408 41295 59159 60005 81/10 91013 90710 91113 555 90730 91113==;;;;;;
07110;2024-10-24 11:00:00;17.7;1014.9;-1.3;81;14.4;19000;25.2;43.2;36;150;;;0;;;;;;;;ogimet;;;;AAXX 24111 07110 24769 /1507 10177 20144 30034 40149 58013 85/// 333 30012 55309 21284 55408 41994 59158 60005 85/50 91010 90710 91112 555 90730 91113==;;;;;;
07110;2024-10-24 12:00:00;18.3;1014.1;-1.8;77;14.2;28000;18;43.2;28.8;170;;;0;0;;;;;;;ogimet;;;8;AAXX 24121 07110 04678 81705 10183 20142 30026 40141 58018 60001 85/// 333 30012 55303 21123 55408 40834 59159 60007 85/44 88/50 91008 90710 91112 555 60005 90760 91113==;;;;;;
07110;2024-10-24 13:00:00;19.4;1013;-2.3;79;15.7;18000;28.8;54;46.8;180;;;0;;;;;;;;ogimet;;;;AAXX 24131 07110 24468 /1808 10194 20157 30016 40130 58023 83/// 333 30012 55308 21446 55408 41596 59158 60005 81/18 83/46 91013 90710 91115 555 90730 91115==;;;;;;
07130;2024-10-19 00:00:00;14.8;1013.6;-2.1;97;14.3;16000;18;25.2;21.6;180;;;0;0.4;0.6;;;;;;ogimet;;;8;AAXX 19001 07130 04266 81805 10148 20143 30092 40136 56021 69961 88/// 333 32013 55300 20000 59032 69947 88/05 91006 90710 91107 555 69905 90760 91107==;;;;;;
07130;2024-10-19 01:00:00;15.2;1013.1;-2;97;14.7;10000;18;28.8;28.8;180;;;0.2;;;;;;;61;ogimet;;;8;AAXX 19011 07130 24260 81805 10152 20147 30087 40131 56020 761// 88/// 333 32013 55300 20000 59043 69925 88/05 91008 90710 91108 555 90730 91108==;;;;;;
07130;2024-10-19 02:00:00;15.5;1012.5;-1.6;96;14.9;8000;18;32.4;25.2;180;;;0.4;;;;;;;61;ogimet;;;8;AAXX 19021 07130 24358 81805 10155 20149 30081 40125 58016 761// 88/// 333 32013 55300 20000 59049 69945 88/07 91007 90710 91109 555 90730 91109==;;;;;;
07130;2024-10-19 03:00:00;15.8;1011.6;-2;96;15.2;7000;18;28.8;28.8;170;;;0.6;1;;;;;;61;ogimet;;;8;AAXX 19031 07130 24357 81705 10158 20152 30072 40116 58020 761// 88/// 333 32013 55300 20000 59062 60017 88/08 91008 90710 91108 555 69965 90730 91109==;;;;;;
07130;2024-10-19 04:00:00;16;1011.2;-1.9;95;15.2;15000;18;32.4;28.8;180;;;0.8;;;;;;;;ogimet;;;8;AAXX 19041 07130 24365 81805 10160 20152 30068 40112 56019 88/// 333 32013 55300 20000 59064 69985 87/07 88/14 91008 90710 91109 555 90730 91109==;;;;;;
07130;2024-10-19 05:00:00;16.2;1011.4;-1.1;95;15.4;9000;21.6;39.6;36;210;;;1;;;;;;;;ogimet;;;8;AAXX 19051 07130 24359 82106 10162 20154 30070 40114 55011 88/// 333 32013 55300 20000 59062 60015 87/08 88/15 91010 90710 91111 555 90730 91111==;;;;;;
07130;2024-10-19 06:00:00;16.1;1011.6;-0;94;15.1;16000;10.8;36;18;220;13.7;16.3;0;2;;4;3.6;6.7;14;;ogimet;;;8;AAXX 19061 07130 04466 82203 10161 20151 30072 40116 55000 60042 87/// 333 10163 20137 32014 55067 21086 55300 20000 59065 60027 70036 86/12 87/30 87/40 91005 90710 91110 555 69905 90760 91111==;;;;;;
07130;2024-10-19 07:00:00;15.9;1012.2;1;96;15.3;6000;7.2;25.2;10.8;220;;;1.4;;;;;;;63;ogimet;;;8;AAXX 19071 07130 24456 82202 10159 20153 30078 40122 53010 763// 86/// 333 32014 55300 20000 59061 60015 85/10 85/34 86/46 91003 90710 91107 555 90730 91111==;;;;;;
07130;2024-10-19 08:00:00;15.3;1012.8;1.4;97;14.8;2900;10.8;25.2;21.6;260;;;7.7;;;;;;;63;ogimet;;;8;AAXX 19081 07130 24229 82603 10153 20148 30084 40128 53014 763// 88/// 333 32014 55300 20023 59058 60085 85/06 85/12 87/21 91006 90710 91107 555 90730 91110==;;;;;;
07130;2024-10-19 09:00:00;14.3;1013.6;2;94;13.3;30000;18;32.4;25.2;320;;;2.2;11;;;;;;;ogimet;;;8;AAXX 19091 07130 24280 83205 10143 20133 30092 40136 53020 88/// 333 32014 55300 20240 59052 60117 82/04 87/08 88/23 91007 90710 91109 555 60025 90730 91109==;;;;;;
07130;2024-10-19 10:00:00;15.1;1014.1;1.9;87;13;35000;14.4;25.2;25.2;320;;;0;;;;;;;;ogimet;;;7;AAXX 19101 07130 24381 73204 10151 20130 30097 40141 51019 87/// 333 30014 55300 20717 59045 60005 83/07 84/11 87/16 91007 90710 91107 555 90730 91109==;;;;;;
07130;2024-10-19 11:00:00;16.5;1015.1;2.3;79;12.8;19000;18;32.4;28.8;310;;;0;;;;;;;;ogimet;;;;AAXX 19111 07130 24469 /3105 10165 20128 30107 40151 53023 83/// 333 30014 55306 21345 59032 60005 81/14 83/24 91008 90710 91109 555 90730 91109==;;;;;;
07130;2024-10-19 12:00:00;17.3;1015;1.4;68;11.3;30000;18;28.8;25.2;300;;;0;0;11;;;;;;ogimet;;;7;AAXX 19121 07130 04580 73005 10173 20113 30106 40150 50014 60111 87/// 333 30015 55307 21642 59026 60007 87/22 91007 90710 91108 555 60005 90760 91109==;;;;;;
07130;2024-10-19 13:00:00;18;1015.2;1.1;63;10.8;30000;14.4;32.4;25.2;280;;;0;;;;;;;;ogimet;;;;AAXX 19131 07130 24580 /2804 10180 20108 30108 40152 51011 85/// 333 30015 55309 21979 59019 60005 85/30 85/36 91007 90710 91109 555 90730 91109==;;;;;;
07130;2024-10-19 14:00:00;17.6;1015.6;0.5;64;10.7;30000;14.4;25.2;21.6;280;;;0;;;;;;;;ogimet;;;;AAXX 19141 07130 24680 /2804 10176 20107 30112 40156 53005 82/// 333 30015 55302 20768 59013 60005 82/36 91006 90710 91107 555 90730 91109==;;;;;;
07130;2024-10-19 15:00:00;18.2;1016.2;1.2;56;9.3;35000;10.8;21.6;18;280;;;0;0;;;;;;;ogimet;;;;AAXX 19151 07130 24681 /2803 10182 20093 30118 40162 53012 81/// 333 30015 55309 21228 59002 60007 81/41 91005 90710 91106 555 60005 90730 91109==;;;;;;
07130;2024-10-19 16:00:00;16.9;1016.1;0.9;61;9.3;35000;7.2;18;7.2;250;;;0;;;;;;;;ogimet;;;;AAXX 19161 07130 24981 /2502 10169 20093 30117 40161 51009 333 30015 55308 20725 58002 60005 91002 90710 91105 555 90730 91107==;;;;;;
07130;2024-10-19 17:00:00;15.3;1016.4;0.8;71;10.1;30000;3.6;7.2;3.6;160;;;0;;;;;;;;ogimet;;;;AAXX 19171 07130 24980 /1601 10153 20101 30120 40164 51008 333 30013 55302 20130 58005 60005 91001 90710 91102 555 90730 91106==;;;;;;
07130;2024-10-19 18:00:00;13.5;1017;0.8;79;9.9;30000;7.2;7.2;7.2;180;13.4;18.3;0;0;;11;;;;;ogimet;;;;AAXX 19181 07130 04980 /1802 10135 20099 30126 40170 53008 60112 333 10183 20134 30010 55300 20000 58009 60007 91002 90710 91102 555 60005 90760 91109==;;;;;;
07130;2024-10-19 19:00:00;12.6;1017.3;1.1;84;10;26000;7.2;10.8;10.8;170;;;0;;;;;;;;ogimet;;;;AAXX 19191 07130 24976 /1702 10126 20100 30128 40173 51011 333 30010 55300 20000 58015 60005 91003 90710 91103 555 90730 91103==;;;;;;
07130;2024-10-19 20:00:00;12.2;1017.6;1.1;88;10.3;24000;7.2;10.8;7.2;180;;;0;;;;;;;;ogimet;;;;AAXX 19201 07130 24974 /1802 10122 20103 30131 40176 51011 333 30010 55300 20000 58017 60005 91002 90710 91103 555 90730 91103==;;;;;;
07130;2024-10-19 21:00:00;11.3;1017.7;0.6;93;10.2;18000;10.8;10.8;10.8;170;;;0;0;;;;;;;ogimet;;;;AAXX 19211 07130 24968 /1703 10113 20102 30132 40177 52006 81/// 333 30010 55300 20000 58019 60007 81/68 91003 90710 91103 555 60005 90730 91103==;;;;;;
07130;2024-10-19 22:00:00;11.6;1017.3;0;94;10.7;15000;7.2;10.8;7.2;140;;;0;;;;;;;;ogimet;;;;AAXX 19221 07130 24965 /1402 10116 20107 30128 40173 50000 85/// 333 30010 55300 20000 58021 60005 82/69 83/72 85/74 91002 90710 91103 555 90730 91103==;;;;;;
07130;2024-10-19 23:00:00;11.6;1018;0.4;98;11.3;13000;7.2;10.8;10.8;160;;;0;;;;;;;;ogimet;;;8;AAXX 19231 07130 24963 81602 10116 20113 30135 40180 53004 88/// 333 30010 55300 20000 58038 60005 83/64 88/67 91003 90710 91103 555 90730 91103==;;;;;;
07130;2024-10-20 00:00:00;12;1017.2;-0.5;97;11.5;13000;10.8;21.6;14.4;150;;;0;0;;;;;;;ogimet;;;;AAXX 20001 07130 04963 /1503 10120 20115 30127 40172 58005 60001 85/// 333 30010 55300 20000 58035 60007 82/64 85/74 91004 90710 91106 555 60005 90760 91106==;;;;;;
07130;2024-10-20 01:00:00;12.5;1017.3;0;95;11.7;15000;10.8;18;18;160;;;0;;;;;;;;ogimet;;;8;AAXX 20011 07130 24965 81603 10125 20117 30128 40173 50000 88/// 333 30010 55300 20000 58041 60005 88/62 91005 90710 91105 555 90730 91106==;;;;;;
07130;2024-10-20 02:00:00;12.8;1016.9;-1.1;95;12;16000;14.4;21.6;21.6;160;;;0;;;;;;;;ogimet;;;8;AAXX 20021 07130 24966 81604 10128 20120 30124 40169 56011 88/// 333 30010 55300 20000 58043 60005 83/60 87/66 88/68 91006 90710 91106 555 90730 91106==;;;;;;
07130;2024-10-20 03:00:00;13.4;1016.2;-0.9;94;12.5;18000;18;25.2;25.2;170;;;0;0;;;;;;;ogimet;;;8;AAXX 20031 07130 24368 81705 10134 20125 30118 40162 58009 86/// 333 30010 55300 20000 58046 60007 85/09 86/15 88/58 91007 90710 91107 555 60005 90730 91107==;;;;;;
07130;2024-10-20 04:00:00;13.8;1015.8;-1.4;95;13;15000;21.6;39.6;39.6;160;;;0.2;;;;;;;60;ogimet;;;8;AAXX 20041 07130 24365 81606 10138 20130 30114 40158 57014 760// 82/// 333 31010 55300 20000 58046 69925 81/09 83/56 85/58 91011 90710 91111 555 90730 91111==;;;;;;
